Year_of_Death,County_of_Residence,Age,Marital_Status,Total_Deaths_marital,age_cat,marital_cat,Description
2020,San Francisco,85 - 89 years,Unknown,6,19,4,urban
2020,San Francisco,90 - 94 years,Married (including SRDP),216,20,2,urban
2020,San Francisco,90 - 94 years,Widowed,518,20,5,urban
2020,San Francisco,90 - 94 years,Divorced,74,20,1,urban
2020,San Francisco,90 - 94 years,Never Married,79,20,3,urban
2020,San Francisco,90 - 94 years,Unknown,6,20,4,urban
2020,San Francisco,95 - 99 years,Married (including SRDP),77,21,2,urban
2020,San Francisco,95 - 99 years,Widowed,322,21,5,urban
2020,San Francisco,95 - 99 years,Divorced,28,21,1,urban
2020,San Francisco,95 - 99 years,Never Married,39,21,3,urban
2020,San Francisco,95 - 99 years,Unknown,6,21,4,urban
2020,San Francisco,100 years and over,Married (including SRDP),6,22,2,urban
2020,San Francisco,100 years and over,Widowed,121,22,5,urban
2020,San Francisco,100 years and over,Divorced,6,22,1,urban
2020,San Francisco,100 years and over,Never Married,6,22,3,urban
2020,San Francisco,100 years and over,Unknown,0,22,4,urban
2020,San Joaquin,Less than 1 year,Married (including SRDP),0,1,2,urban
2020,San Joaquin,Less than 1 year,Widowed,0,1,5,urban
2020,San Joaquin,Less than 1 year,Divorced,0,1,1,urban
2020,San Joaquin,Less than 1 year,Never Married,45,1,3,urban
2020,San Joaquin,Less than 1 year,Unknown,0,1,4,urban
2020,San Joaquin,1 - 4 years,Married (including SRDP),0,2,2,urban
2020,San Joaquin,1 - 4 years,Widowed,0,2,5,urban
2020,San Joaquin,1 - 4 years,Divorced,0,2,1,urban
2020,San Joaquin,1 - 4 years,Never Married,6,2,3,urban
2020,San Joaquin,1 - 4 years,Unknown,0,2,4,urban
2020,San Joaquin,5 - 9 years,Married (including SRDP),0,3,2,urban
2020,San Joaquin,5 - 9 years,Widowed,0,3,5,urban
2020,San Joaquin,5 - 9 years,Divorced,0,3,1,urban
2020,San Joaquin,5 - 9 years,Never Married,6,3,3,urban
2020,San Joaquin,5 - 9 years,Unknown,0,3,4,urban
2020,San Joaquin,10 - 14 years,Married (including SRDP),0,4,2,urban
2020,San Joaquin,10 - 14 years,Widowed,0,4,5,urban
2020,San Joaquin,10 - 14 years,Divorced,0,4,1,urban
2020,San Joaquin,10 - 14 years,Never Married,11,4,3,urban
2020,San Joaquin,10 - 14 years,Unknown,0,4,4,urban
2020,San Joaquin,15 - 19 years,Married (including SRDP),0,5,2,urban
2020,San Joaquin,15 - 19 years,Widowed,0,5,5,urban
2020,San Joaquin,15 - 19 years,Divorced,0,5,1,urban
2020,San Joaquin,15 - 19 years,Never Married,44,5,3,urban
2020,San Joaquin,15 - 19 years,Unknown,0,5,4,urban
2020,San Joaquin,20 - 24 years,Married (including SRDP),6,6,2,urban
2020,San Joaquin,20 - 24 years,Widowed,0,6,5,urban
2020,San Joaquin,20 - 24 years,Divorced,0,6,1,urban
2020,San Joaquin,20 - 24 years,Never Married,62,6,3,urban
2020,San Joaquin,20 - 24 years,Unknown,0,6,4,urban
2020,San Joaquin,25 - 29 years,Married (including SRDP),6,7,2,urban
2020,San Joaquin,25 - 29 years,Widowed,0,7,5,urban
2020,San Joaquin,25 - 29 years,Divorced,6,7,1,urban
2020,San Joaquin,25 - 29 years,Never Married,55,7,3,urban
2020,San Joaquin,25 - 29 years,Unknown,6,7,4,urban
2020,San Joaquin,30 - 34 years,Married (including SRDP),13,8,2,urban
2020,San Joaquin,30 - 34 years,Widowed,0,8,5,urban
2020,San Joaquin,30 - 34 years,Divorced,6,8,1,urban
2020,San Joaquin,30 - 34 years,Never Married,72,8,3,urban
2020,San Joaquin,30 - 34 years,Unknown,0,8,4,urban
2020,San Joaquin,35 - 39 years,Married (including SRDP),49,9,2,urban
2020,San Joaquin,35 - 39 years,Widowed,6,9,5,urban
2020,San Joaquin,35 - 39 years,Divorced,11,9,1,urban
2020,San Joaquin,35 - 39 years,Never Married,72,9,3,urban
2020,San Joaquin,35 - 39 years,Unknown,6,9,4,urban
2020,San Joaquin,40 - 44 years,Married (including SRDP),43,10,2,urban
2020,San Joaquin,40 - 44 years,Widowed,6,10,5,urban
2020,San Joaquin,40 - 44 years,Divorced,25,10,1,urban
2020,San Joaquin,40 - 44 years,Never Married,69,10,3,urban
2020,San Joaquin,40 - 44 years,Unknown,6,10,4,urban
2020,San Joaquin,45 - 49 years,Married (including SRDP),81,11,2,urban
2020,San Joaquin,45 - 49 years,Widowed,6,11,5,urban
2020,San Joaquin,45 - 49 years,Divorced,53,11,1,urban
2020,San Joaquin,45 - 49 years,Never Married,68,11,3,urban
2020,San Joaquin,45 - 49 years,Unknown,6,11,4,urban
2020,San Joaquin,50 - 54 years,Married (including SRDP),94,12,2,urban
2020,San Joaquin,50 - 54 years,Widowed,6,12,5,urban
2020,San Joaquin,50 - 54 years,Divorced,61,12,1,urban
2020,San Joaquin,50 - 54 years,Never Married,79,12,3,urban
2020,San Joaquin,50 - 54 years,Unknown,6,12,4,urban
2020,San Joaquin,55 - 59 years,Married (including SRDP),189,13,2,urban
2020,San Joaquin,55 - 59 years,Widowed,28,13,5,urban
2020,San Joaquin,55 - 59 years,Divorced,115,13,1,urban
2020,San Joaquin,55 - 59 years,Never Married,121,13,3,urban
2020,San Joaquin,55 - 59 years,Unknown,14,13,4,urban
2020,San Joaquin,60 - 64 years,Married (including SRDP),245,14,2,urban
2020,San Joaquin,60 - 64 years,Widowed,59,14,5,urban
2020,San Joaquin,60 - 64 years,Divorced,166,14,1,urban
2020,San Joaquin,60 - 64 years,Never Married,113,14,3,urban
2020,San Joaquin,60 - 64 years,Unknown,18,14,4,urban
2020,San Joaquin,65 - 69 years,Married (including SRDP),281,15,2,urban
2020,San Joaquin,65 - 69 years,Widowed,73,15,5,urban
2020,San Joaquin,65 - 69 years,Divorced,182,15,1,urban
2020,San Joaquin,65 - 69 years,Never Married,103,15,3,urban
2020,San Joaquin,65 - 69 years,Unknown,26,15,4,urban
2020,San Joaquin,70 - 74 years,Married (including SRDP),362,16,2,urban
2020,San Joaquin,70 - 74 years,Widowed,131,16,5,urban
2020,San Joaquin,70 - 74 years,Divorced,186,16,1,urban
2020,San Joaquin,70 - 74 years,Never Married,92,16,3,urban
2020,San Joaquin,70 - 74 years,Unknown,13,16,4,urban
2020,San Joaquin,75 - 79 years,Married (including SRDP),351,17,2,urban
2020,San Joaquin,75 - 79 years,Widowed,212,17,5,urban
2020,San Joaquin,75 - 79 years,Divorced,167,17,1,urban
2020,San Joaquin,75 - 79 years,Never Married,64,17,3,urban
2020,San Joaquin,75 - 79 years,Unknown,13,17,4,urban
2020,San Joaquin,80 - 84 years,Married (including SRDP),315,18,2,urban
2020,San Joaquin,80 - 84 years,Widowed,291,18,5,urban
2020,San Joaquin,80 - 84 years,Divorced,134,18,1,urban
2020,San Joaquin,80 - 84 years,Never Married,42,18,3,urban
2020,San Joaquin,80 - 84 years,Unknown,6,18,4,urban
2020,San Joaquin,85 - 89 years,Married (including SRDP),233,19,2,urban
2020,San Joaquin,85 - 89 years,Widowed,416,19,5,urban
2020,San Joaquin,85 - 89 years,Divorced,87,19,1,urban
2020,San Joaquin,85 - 89 years,Never Married,33,19,3,urban
2020,San Joaquin,85 - 89 years,Unknown,6,19,4,urban
2020,San Joaquin,90 - 94 years,Married (including SRDP),141,20,2,urban
2020,San Joaquin,90 - 94 years,Widowed,423,20,5,urban
2020,San Joaquin,90 - 94 years,Divorced,69,20,1,urban
2020,San Joaquin,90 - 94 years,Never Married,18,20,3,urban
2020,San Joaquin,90 - 94 years,Unknown,6,20,4,urban
2020,San Joaquin,95 - 99 years,Married (including SRDP),33,21,2,urban
2020,San Joaquin,95 - 99 years,Widowed,257,21,5,urban
2020,San Joaquin,95 - 99 years,Divorced,14,21,1,urban
2020,San Joaquin,95 - 99 years,Never Married,6,21,3,urban
2020,San Joaquin,95 - 99 years,Unknown,0,21,4,urban
2020,San Joaquin,100 years and over,Married (including SRDP),6,22,2,urban
2020,San Joaquin,100 years and over,Widowed,57,22,5,urban
2020,San Joaquin,100 years and over,Divorced,6,22,1,urban
2020,San Joaquin,100 years and over,Never Married,6,22,3,urban
2020,San Joaquin,100 years and over,Unknown,0,22,4,urban
2020,San Luis Obispo,Less than 1 year,Married (including SRDP),0,1,2,suburban
2020,San Luis Obispo,Less than 1 year,Widowed,0,1,5,suburban
2020,San Luis Obispo,Less than 1 year,Divorced,0,1,1,suburban
2020,San Luis Obispo,Less than 1 year,Never Married,6,1,3,suburban
2020,San Luis Obispo,Less than 1 year,Unknown,0,1,4,suburban
2020,San Luis Obispo,1 - 4 years,Married (including SRDP),0,2,2,suburban
2020,San Luis Obispo,1 - 4 years,Widowed,0,2,5,suburban
2020,San Luis Obispo,1 - 4 years,Divorced,0,2,1,suburban
2020,San Luis Obispo,1 - 4 years,Never Married,0,2,3,suburban
2020,San Luis Obispo,1 - 4 years,Unknown,0,2,4,suburban
2020,San Luis Obispo,5 - 9 years,Married (including SRDP),0,3,2,suburban
2020,San Luis Obispo,5 - 9 years,Widowed,0,3,5,suburban
2020,San Luis Obispo,5 - 9 years,Divorced,0,3,1,suburban
2020,San Luis Obispo,5 - 9 years,Never Married,6,3,3,suburban
2020,San Luis Obispo,5 - 9 years,Unknown,0,3,4,suburban
2020,San Luis Obispo,10 - 14 years,Married (including SRDP),0,4,2,suburban
2020,San Luis Obispo,10 - 14 years,Widowed,0,4,5,suburban
2020,San Luis Obispo,10 - 14 years,Divorced,0,4,1,suburban
2020,San Luis Obispo,10 - 14 years,Never Married,6,4,3,suburban
2020,San Luis Obispo,10 - 14 years,Unknown,0,4,4,suburban
2020,San Luis Obispo,15 - 19 years,Married (including SRDP),0,5,2,suburban
2020,San Luis Obispo,15 - 19 years,Widowed,0,5,5,suburban
2020,San Luis Obispo,15 - 19 years,Divorced,0,5,1,suburban
2020,San Luis Obispo,15 - 19 years,Never Married,6,5,3,suburban
2020,San Luis Obispo,15 - 19 years,Unknown,0,5,4,suburban
2020,San Luis Obispo,20 - 24 years,Married (including SRDP),0,6,2,suburban
2020,San Luis Obispo,20 - 24 years,Widowed,0,6,5,suburban
2020,San Luis Obispo,20 - 24 years,Divorced,0,6,1,suburban
2020,San Luis Obispo,20 - 24 years,Never Married,11,6,3,suburban
2020,San Luis Obispo,20 - 24 years,Unknown,0,6,4,suburban
2020,San Luis Obispo,25 - 29 years,Married (including SRDP),6,7,2,suburban
2020,San Luis Obispo,25 - 29 years,Widowed,0,7,5,suburban
2020,San Luis Obispo,25 - 29 years,Divorced,0,7,1,suburban
2020,San Luis Obispo,25 - 29 years,Never Married,18,7,3,suburban
2020,San Luis Obispo,25 - 29 years,Unknown,0,7,4,suburban
2020,San Luis Obispo,30 - 34 years,Married (including SRDP),6,8,2,suburban
2020,San Luis Obispo,30 - 34 years,Widowed,0,8,5,suburban
2020,San Luis Obispo,30 - 34 years,Divorced,6,8,1,suburban
2020,San Luis Obispo,30 - 34 years,Never Married,21,8,3,suburban
2020,San Luis Obispo,30 - 34 years,Unknown,0,8,4,suburban
2020,San Luis Obispo,35 - 39 years,Married (including SRDP),6,9,2,suburban
2020,San Luis Obispo,35 - 39 years,Widowed,0,9,5,suburban
2020,San Luis Obispo,35 - 39 years,Divorced,6,9,1,suburban
2020,San Luis Obispo,35 - 39 years,Never Married,15,9,3,suburban
2020,San Luis Obispo,35 - 39 years,Unknown,0,9,4,suburban
2020,San Luis Obispo,40 - 44 years,Married (including SRDP),6,10,2,suburban
2020,San Luis Obispo,40 - 44 years,Widowed,6,10,5,suburban
2020,San Luis Obispo,40 - 44 years,Divorced,6,10,1,suburban
2020,San Luis Obispo,40 - 44 years,Never Married,12,10,3,suburban
2020,San Luis Obispo,40 - 44 years,Unknown,6,10,4,suburban
2020,San Luis Obispo,45 - 49 years,Married (including SRDP),6,11,2,suburban
2020,San Luis Obispo,45 - 49 years,Widowed,0,11,5,suburban
2020,San Luis Obispo,45 - 49 years,Divorced,12,11,1,suburban
2020,San Luis Obispo,45 - 49 years,Never Married,13,11,3,suburban
2020,San Luis Obispo,45 - 49 years,Unknown,0,11,4,suburban
2020,San Luis Obispo,50 - 54 years,Married (including SRDP),27,12,2,suburban
2020,San Luis Obispo,50 - 54 years,Widowed,6,12,5,suburban
2020,San Luis Obispo,50 - 54 years,Divorced,20,12,1,suburban
2020,San Luis Obispo,50 - 54 years,Never Married,22,12,3,suburban
2020,San Luis Obispo,50 - 54 years,Unknown,6,12,4,suburban
2020,San Luis Obispo,55 - 59 years,Married (including SRDP),33,13,2,suburban
2020,San Luis Obispo,55 - 59 years,Widowed,6,13,5,suburban
2020,San Luis Obispo,55 - 59 years,Divorced,22,13,1,suburban
2020,San Luis Obispo,55 - 59 years,Never Married,20,13,3,suburban
2020,San Luis Obispo,55 - 59 years,Unknown,6,13,4,suburban
2020,San Luis Obispo,60 - 64 years,Married (including SRDP),68,14,2,suburban
2020,San Luis Obispo,60 - 64 years,Widowed,11,14,5,suburban
2020,San Luis Obispo,60 - 64 years,Divorced,48,14,1,suburban
2020,San Luis Obispo,60 - 64 years,Never Married,28,14,3,suburban
2020,San Luis Obispo,60 - 64 years,Unknown,6,14,4,suburban
2020,San Luis Obispo,65 - 69 years,Married (including SRDP),105,15,2,suburban
2020,San Luis Obispo,65 - 69 years,Widowed,22,15,5,suburban
2020,San Luis Obispo,65 - 69 years,Divorced,55,15,1,suburban
2020,San Luis Obispo,65 - 69 years,Never Married,25,15,3,suburban
2020,San Luis Obispo,65 - 69 years,Unknown,6,15,4,suburban
2020,San Luis Obispo,70 - 74 years,Married (including SRDP),123,16,2,suburban
2020,San Luis Obispo,70 - 74 years,Widowed,21,16,5,suburban
2020,San Luis Obispo,70 - 74 years,Divorced,54,16,1,suburban
2020,San Luis Obispo,70 - 74 years,Never Married,19,16,3,suburban
2020,San Luis Obispo,70 - 74 years,Unknown,6,16,4,suburban
2020,San Luis Obispo,75 - 79 years,Married (including SRDP),150,17,2,suburban
2020,San Luis Obispo,75 - 79 years,Widowed,71,17,5,suburban
2020,San Luis Obispo,75 - 79 years,Divorced,52,17,1,suburban
2020,San Luis Obispo,75 - 79 years,Never Married,18,17,3,suburban
2020,San Luis Obispo,75 - 79 years,Unknown,6,17,4,suburban
2020,San Luis Obispo,80 - 84 years,Married (including SRDP),143,18,2,suburban
2020,San Luis Obispo,80 - 84 years,Widowed,93,18,5,suburban
2020,San Luis Obispo,80 - 84 years,Divorced,63,18,1,suburban
2020,San Luis Obispo,80 - 84 years,Never Married,15,18,3,suburban
2020,San Luis Obispo,80 - 84 years,Unknown,6,18,4,suburban
2020,San Luis Obispo,85 - 89 years,Married (including SRDP),157,19,2,suburban
2020,San Luis Obispo,85 - 89 years,Widowed,155,19,5,suburban
2020,San Luis Obispo,85 - 89 years,Divorced,47,19,1,suburban
2020,San Luis Obispo,85 - 89 years,Never Married,6,19,3,suburban
2020,San Luis Obispo,85 - 89 years,Unknown,6,19,4,suburban
2020,San Luis Obispo,90 - 94 years,Married (including SRDP),82,20,2,suburban
2020,San Luis Obispo,90 - 94 years,Widowed,252,20,5,suburban
2020,San Luis Obispo,90 - 94 years,Divorced,22,20,1,suburban
2020,San Luis Obispo,90 - 94 years,Never Married,6,20,3,suburban
2020,San Luis Obispo,90 - 94 years,Unknown,0,20,4,suburban
2020,San Luis Obispo,95 - 99 years,Married (including SRDP),28,21,2,suburban
2020,San Luis Obispo,95 - 99 years,Widowed,155,21,5,suburban
2020,San Luis Obispo,95 - 99 years,Divorced,11,21,1,suburban
2020,San Luis Obispo,95 - 99 years,Never Married,6,21,3,suburban
2020,San Luis Obispo,95 - 99 years,Unknown,0,21,4,suburban
2020,San Luis Obispo,100 years and over,Married (including SRDP),0,22,2,suburban
2020,San Luis Obispo,100 years and over,Widowed,42,22,5,suburban
2020,San Luis Obispo,100 years and over,Divorced,0,22,1,suburban
2020,San Luis Obispo,100 years and over,Never Married,0,22,3,suburban
2020,San Luis Obispo,100 years and over,Unknown,0,22,4,suburban
2020,San Mateo,Less than 1 year,Married (including SRDP),0,1,2,urban
2020,San Mateo,Less than 1 year,Widowed,0,1,5,urban
2020,San Mateo,Less than 1 year,Divorced,0,1,1,urban
2020,San Mateo,Less than 1 year,Never Married,24,1,3,urban
2020,San Mateo,Less than 1 year,Unknown,0,1,4,urban
2020,San Mateo,1 - 4 years,Married (including SRDP),0,2,2,urban
2020,San Mateo,1 - 4 years,Widowed,0,2,5,urban
2020,San Mateo,1 - 4 years,Divorced,0,2,1,urban
2020,San Mateo,1 - 4 years,Never Married,6,2,3,urban
2020,San Mateo,1 - 4 years,Unknown,0,2,4,urban
2020,San Mateo,5 - 9 years,Married (including SRDP),0,3,2,urban
2020,San Mateo,5 - 9 years,Widowed,0,3,5,urban
2020,San Mateo,5 - 9 years,Divorced,0,3,1,urban
2020,San Mateo,5 - 9 years,Never Married,6,3,3,urban
2020,San Mateo,5 - 9 years,Unknown,0,3,4,urban
2020,San Mateo,10 - 14 years,Married (including SRDP),0,4,2,urban
2020,San Mateo,10 - 14 years,Widowed,0,4,5,urban
2020,San Mateo,10 - 14 years,Divorced,0,4,1,urban
2020,San Mateo,10 - 14 years,Never Married,6,4,3,urban
2020,San Mateo,10 - 14 years,Unknown,0,4,4,urban
2020,San Mateo,15 - 19 years,Married (including SRDP),0,5,2,urban
2020,San Mateo,15 - 19 years,Widowed,0,5,5,urban
2020,San Mateo,15 - 19 years,Divorced,0,5,1,urban
2020,San Mateo,15 - 19 years,Never Married,13,5,3,urban
2020,San Mateo,15 - 19 years,Unknown,0,5,4,urban
2020,San Mateo,20 - 24 years,Married (including SRDP),0,6,2,urban
2020,San Mateo,20 - 24 years,Widowed,0,6,5,urban
2020,San Mateo,20 - 24 years,Divorced,0,6,1,urban
2020,San Mateo,20 - 24 years,Never Married,22,6,3,urban
2020,San Mateo,20 - 24 years,Unknown,0,6,4,urban
2020,San Mateo,25 - 29 years,Married (including SRDP),6,7,2,urban
2020,San Mateo,25 - 29 years,Widowed,0,7,5,urban
2020,San Mateo,25 - 29 years,Divorced,0,7,1,urban
2020,San Mateo,25 - 29 years,Never Married,31,7,3,urban
2020,San Mateo,25 - 29 years,Unknown,0,7,4,urban
2020,San Mateo,30 - 34 years,Married (including SRDP),6,8,2,urban
2020,San Mateo,30 - 34 years,Widowed,0,8,5,urban
2020,San Mateo,30 - 34 years,Divorced,6,8,1,urban
2020,San Mateo,30 - 34 years,Never Married,29,8,3,urban
2020,San Mateo,30 - 34 years,Unknown,0,8,4,urban
2020,San Mateo,35 - 39 years,Married (including SRDP),13,9,2,urban
2020,San Mateo,35 - 39 years,Widowed,0,9,5,urban
2020,San Mateo,35 - 39 years,Divorced,6,9,1,urban
2020,San Mateo,35 - 39 years,Never Married,33,9,3,urban
2020,San Mateo,35 - 39 years,Unknown,0,9,4,urban
2020,San Mateo,40 - 44 years,Married (including SRDP),16,10,2,urban
2020,San Mateo,40 - 44 years,Widowed,6,10,5,urban
2020,San Mateo,40 - 44 years,Divorced,6,10,1,urban
2020,San Mateo,40 - 44 years,Never Married,33,10,3,urban
2020,San Mateo,40 - 44 years,Unknown,0,10,4,urban
2020,San Mateo,45 - 49 years,Married (including SRDP),40,11,2,urban
2020,San Mateo,45 - 49 years,Widowed,0,11,5,urban
2020,San Mateo,45 - 49 years,Divorced,6,11,1,urban
2020,San Mateo,45 - 49 years,Never Married,44,11,3,urban
2020,San Mateo,45 - 49 years,Unknown,0,11,4,urban
2020,San Mateo,50 - 54 years,Married (including SRDP),64,12,2,urban
2020,San Mateo,50 - 54 years,Widowed,6,12,5,urban
2020,San Mateo,50 - 54 years,Divorced,26,12,1,urban
2020,San Mateo,50 - 54 years,Never Married,39,12,3,urban
2020,San Mateo,50 - 54 years,Unknown,6,12,4,urban
2020,San Mateo,55 - 59 years,Married (including SRDP),104,13,2,urban
2020,San Mateo,55 - 59 years,Widowed,6,13,5,urban
2020,San Mateo,55 - 59 years,Divorced,47,13,1,urban
2020,San Mateo,55 - 59 years,Never Married,76,13,3,urban
2020,San Mateo,55 - 59 years,Unknown,6,13,4,urban
2020,San Mateo,60 - 64 years,Married (including SRDP),134,14,2,urban
2020,San Mateo,60 - 64 years,Widowed,14,14,5,urban
2020,San Mateo,60 - 64 years,Divorced,67,14,1,urban
2020,San Mateo,60 - 64 years,Never Married,81,14,3,urban
2020,San Mateo,60 - 64 years,Unknown,6,14,4,urban
2020,San Mateo,65 - 69 years,Married (including SRDP),176,15,2,urban
2020,San Mateo,65 - 69 years,Widowed,30,15,5,urban
2020,San Mateo,65 - 69 years,Divorced,74,15,1,urban
2020,San Mateo,65 - 69 years,Never Married,65,15,3,urban
2020,San Mateo,65 - 69 years,Unknown,6,15,4,urban
2020,San Mateo,70 - 74 years,Married (including SRDP),224,16,2,urban
2020,San Mateo,70 - 74 years,Widowed,55,16,5,urban
2020,San Mateo,70 - 74 years,Divorced,83,16,1,urban
2020,San Mateo,70 - 74 years,Never Married,60,16,3,urban
2020,San Mateo,70 - 74 years,Unknown,6,16,4,urban
2020,San Mateo,75 - 79 years,Married (including SRDP),257,17,2,urban
2020,San Mateo,75 - 79 years,Widowed,106,17,5,urban
2020,San Mateo,75 - 79 years,Divorced,81,17,1,urban
2020,San Mateo,75 - 79 years,Never Married,51,17,3,urban
2020,San Mateo,75 - 79 years,Unknown,6,17,4,urban
2020,San Mateo,80 - 84 years,Married (including SRDP),283,18,2,urban
2020,San Mateo,80 - 84 years,Widowed,190,18,5,urban
2020,San Mateo,80 - 84 years,Divorced,83,18,1,urban
2020,San Mateo,80 - 84 years,Never Married,46,18,3,urban
2020,San Mateo,80 - 84 years,Unknown,0,18,4,urban
2020,San Mateo,85 - 89 years,Married (including SRDP),301,19,2,urban
2020,San Mateo,85 - 89 years,Widowed,351,19,5,urban
2020,San Mateo,85 - 89 years,Divorced,93,19,1,urban
2020,San Mateo,85 - 89 years,Never Married,39,19,3,urban
